filename,exercise_name,ip,frame_number,person_id,box_width,box_height,box_area,confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
squats_1.mp4,squats_1,unknown,92,0,70.7541,120.544,8528.98,0.934354,384.835,109.648,0.37422,384.835,87.471,0.343237,347.052,87.471,0.45195,422.618,87.471,0.216577,309.269,87.471,0.58431,498.183,131.825,0.897534,195.92,131.825,0.900445,611.532,220.532,0.918271,44.7888,242.709,0.904932,573.749,309.24,0.862611,120.355,309.24,0.876192,422.618,309.24,0.756505,195.92,309.24,0.818592,498.183,420.124,0.928517,195.92,420.124,0.891047,460.4,553.186,0.889652,158.138,575.362,0.876131
squats_2.mp4,squats_2,unknown,0,0,36.6873,157.231,5768.4,0.845345,567.203,90.2515,0.558723,567.203,73.2492,0.192385,494.336,73.2492,0.630511,494.336,73.2492,0.109623,421.469,73.2492,0.733404,348.602,124.256,0.492816,275.735,141.258,0.696479,275.735,226.27,0.100285,202.868,260.274,0.783547,421.469,311.281,0.17747,275.735,362.288,0.618628,348.602,311.281,0.468685,275.735,328.283,0.536835,421.469,447.299,0.545566,421.469,464.302,0.735162,275.735,583.318,0.439945,275.735,600.32,0.717336
squats_2.mp4,squats_2,unknown,1,0,36.6873,159.852,5864.54,0.849796,566.915,77.5582,0.567151,566.915,77.5582,0.196447,494.048,60.8345,0.658584,421.181,77.5582,0.111623,421.181,77.5582,0.73686,348.314,144.452,0.502881,275.448,144.452,0.708605,348.314,228.07,0.0969505,129.714,261.517,0.773724,421.181,311.688,0.177894,202.581,361.859,0.623721,348.314,328.411,0.461591,275.448,328.411,0.535804,348.314,445.476,0.541746,348.314,462.2,0.737406,275.448,579.265,0.449768,348.314,595.988,0.703997
squats_2.mp4,squats_2,unknown,2,0,36.6873,154.611,5672.26,0.85593,567.203,86.4257,0.555631,567.203,69.1352,0.186079,494.336,69.1352,0.648762,494.336,69.1352,0.107622,421.469,69.1352,0.724127,348.602,138.297,0.49221,275.735,138.297,0.725158,275.735,224.749,0.0995576,130.001,259.33,0.769662,421.469,293.911,0.188687,202.868,363.073,0.610745,348.602,328.492,0.475961,275.735,328.492,0.550599,348.602,449.525,0.541989,348.602,466.816,0.738982,275.735,587.849,0.443038,275.735,605.139,0.709818
squats_2.mp4,squats_2,unknown,3,0,34.0668,157.231,5356.37,0.847992,585.289,90.0503,0.560057,585.289,73.0479,0.190081,506.817,73.0479,0.655977,506.817,73.0479,0.113927,428.345,73.0479,0.751715,349.873,141.057,0.494938,271.401,141.057,0.706301,271.401,226.069,0.0956166,192.929,260.073,0.771905,428.345,311.08,0.19281,271.401,345.084,0.607168,349.873,328.082,0.471413,271.401,328.082,0.559026,428.345,447.098,0.529923,349.873,464.1,0.72825,271.401,583.116,0.452375,271.401,600.119,0.710849
squats_2.mp4,squats_2,unknown,4,0,36.6873,157.231,5768.4,0.856051,567.203,73.3163,0.538351,567.203,73.3163,0.185898,494.336,73.3163,0.634331,494.336,73.3163,0.108895,421.469,73.3163,0.732191,348.602,141.325,0.529256,275.735,141.325,0.717943,275.735,226.337,0.100164,130.001,260.341,0.77427,348.602,311.348,0.178985,202.868,345.353,0.60256,348.602,328.35,0.453769,275.735,328.35,0.543747,421.469,447.366,0.5469,348.602,464.369,0.739891,275.735,583.385,0.454982,275.735,600.387,0.691265
squats_2.mp4,squats_2,unknown,5,0,36.6873,159.852,5864.54,0.844864,566.628,77.4922,0.56612,566.628,77.4922,0.195902,493.761,60.7686,0.655977,493.761,77.4922,0.110653,420.894,77.4922,0.737284,348.027,144.386,0.499546,275.16,144.386,0.702057,275.16,228.004,0.0978599,129.426,261.451,0.778575,420.894,311.622,0.1765,202.293,345.069,0.617233,348.027,328.346,0.469109,275.16,328.346,0.542292,348.027,445.41,0.54593,348.027,462.134,0.743105,275.16,579.199,0.446069,275.16,595.922,0.711455
squats_2.mp4,squats_2,unknown,6,0,36.6873,157.231,5768.4,0.841256,566.053,90.5198,0.565393,566.053,73.5174,0.199115,493.186,73.5174,0.648883,493.186,73.5174,0.105742,420.319,73.5174,0.710061,347.452,124.524,0.497061,274.585,141.527,0.714547,274.585,226.538,0.0951921,128.851,260.542,0.771966,347.452,294.547,0.188444,274.585,345.554,0.594011,347.452,328.552,0.464622,274.585,328.552,0.550599,420.319,447.568,0.551144,347.452,464.57,0.737527,274.585,583.586,0.45195,274.585,600.588,0.72152
squats_2.mp4,squats_2,unknown,7,0,62.8925,138.888,8735,0.915651,506.204,82.8757,0.494332,506.204,63.6278,0.157764,506.204,63.6278,0.615778,421.193,63.6278,0.123568,421.193,63.6278,0.768874,336.181,102.123,0.738436,293.676,140.619,0.603348,378.687,217.611,0.294368,336.181,275.354,0.771178,506.204,236.859,0.477598,506.204,294.602,0.75602,208.664,294.602,0.518221,166.159,313.85,0.66683,378.687,410.089,0.508096,378.687,448.585,0.828475,251.17,564.072,0.439339,293.676,602.568,0.802706
squats_2.mp4,squats_2,unknown,8,0,65.5131,123.165,8068.88,0.900435,507.287,108.815,0.390712,507.287,87.1101,0.118111,507.287,87.1101,0.416966,425.676,87.1101,0.244892,466.482,87.1101,0.75602,303.26,108.815,0.762265,344.065,152.225,0.683989,425.676,195.635,0.235798,425.676,325.865,0.653248,548.093,217.34,0.37131,548.093,282.456,0.873342,99.2325,304.16,0.557814,180.843,325.865,0.692659,384.871,369.276,0.470261,466.482,412.686,0.809012,221.649,521.211,0.383315,303.26,586.326,0.809861
squats_2.mp4,squats_2,unknown,9,0,65.5131,110.062,7210.49,0.884678,581.333,112.083,0.463652,581.333,87.7941,0.227612,540.527,87.7941,0.54211,499.722,87.7941,0.122477,499.722,87.7941,0.754989,418.111,112.083,0.551569,377.305,160.661,0.618264,499.722,209.239,0.195235,499.722,306.395,0.761355,581.333,160.661,0.332566,581.333,209.239,0.72825,173.278,306.395,0.462743,132.473,330.684,0.57758,458.916,354.973,0.417754,458.916,379.262,0.577883,295.695,524.995,0.393441,336.5,549.285,0.777968
squats_2.mp4,squats_2,unknown,10,0,62.8925,102.2,6427.64,0.901878,550.386,121.112,0.603106,550.386,94.9543,0.231857,550.386,94.9543,0.631118,507.881,94.9543,0.134785,507.881,94.9543,0.740073,422.869,121.112,0.491846,422.869,147.269,0.679138,507.881,199.584,0.176014,507.881,304.213,0.693023,592.892,173.427,0.279634,592.892,225.741,0.544111,167.835,304.213,0.421513,125.329,330.371,0.551447,422.869,356.528,0.388651,465.375,408.843,0.528225,252.847,539.629,0.410478,337.858,565.787,0.777605
squats_2.mp4,squats_2,unknown,11,0,62.8925,99.5798,6262.83,0.902119,550.219,113.972,0.667376,592.725,87.1258,0.330262,550.219,87.1258,0.695388,550.219,87.1258,0.11229,465.208,87.1258,0.634513,422.702,113.972,0.447403,380.196,167.663,0.722369,507.713,194.509,0.215365,507.713,328.737,0.690598,592.725,194.509,0.299279,592.725,248.2,0.523375,167.668,301.891,0.460318,125.162,328.737,0.59971,465.208,355.583,0.467351,422.702,409.274,0.423696,295.185,516.657,0.506701,295.185,570.348,0.697207
squats_2.mp4,squats_2,unknown,12,0,62.8925,107.441,6757.26,0.908133,552.734,112.704,0.608866,552.734,87.8231,0.233069,552.734,87.8231,0.569455,467.723,87.8231,0.175772,467.723,87.8231,0.741407,382.711,112.704,0.528468,382.711,162.467,0.681321,467.723,212.23,0.15831,510.228,311.755,0.777301,595.24,162.467,0.315529,552.734,212.23,0.651854,127.677,311.755,0.484328,127.677,336.637,0.545142,425.217,336.637,0.36846,510.228,386.4,0.476203,255.194,510.807,0.428183,340.205,560.569,0.756687
squats_2.mp4,squats_2,unknown,13,0,62.8925,112.682,7086.89,0.88985,551.896,92.8198,0.536289,551.896,69.0956,0.219184,551.896,69.0956,0.559087,509.39,69.0956,0.113442,466.884,69.0956,0.797128,381.873,116.544,0.584431,424.379,140.268,0.749835,466.884,235.164,0.240709,509.39,306.337,0.702239,551.896,211.44,0.300128,594.401,258.888,0.625479,169.344,306.337,0.519131,169.344,330.061,0.593283,424.379,377.509,0.40678,509.39,424.957,0.664708,254.356,543.578,0.442916,339.367,567.302,0.7522
squats_2.mp4,squats_2,unknown,14,0,62.8925,128.406,8075.75,0.917816,514.755,83.8448,0.395199,514.755,63.0257,0.0982844,514.755,63.0257,0.53447,429.744,63.0257,0.16019,429.744,63.0257,0.76954,302.227,104.664,0.749714,344.732,146.302,0.790155,387.238,187.94,0.299946,429.744,292.036,0.663071,514.755,208.76,0.3627,557.261,292.036,0.856487,132.204,292.036,0.54975,174.71,312.855,0.657978,387.238,396.132,0.474202,429.744,437.77,0.834417,259.721,541.866,0.454254,302.227,583.504,0.79446
squats_2.mp4,squats_2,unknown,15,0,57.6515,144.129,8309.24,0.912463,480.237,69.3653,0.550417,480.237,69.3653,0.118354,480.237,69.3653,0.546051,433.868,69.3653,0.169648,387.497,69.3653,0.720914,294.758,125.009,0.671923,294.758,143.557,0.608987,387.497,217.749,0.325593,341.127,291.941,0.740983,526.607,254.845,0.427395,480.237,329.036,0.691932,155.648,310.488,0.510521,155.648,329.036,0.665435,341.127,440.324,0.534046,387.497,458.872,0.865642,248.388,570.16,0.423938,294.758,588.708,0.801494
squats_2.mp4,squats_2,unknown,16,0,44.5489,151.99,6771,0.87716,521.448,66.1976,0.544535,581.456,66.1976,0.12381,521.448,48.6089,0.5834,401.432,66.1976,0.119566,401.432,66.1976,0.737284,281.416,118.963,0.549992,341.424,136.552,0.727826,341.424,206.906,0.184988,341.424,259.672,0.789246,521.448,277.26,0.247742,461.44,347.615,0.577883,161.4,312.438,0.464744,161.4,330.026,0.61311,461.44,435.557,0.506216,461.44,453.146,0.83478,281.416,576.266,0.400292,341.424,593.855,0.727886
squats_2.mp4,squats_2,unknown,17,0,36.6873,157.231,5768.4,0.872048,500.084,72.8467,0.588979,572.951,55.8443,0.120051,500.084,55.8443,0.706786,500.084,72.8467,0.0956772,354.35,72.8467,0.727159,354.35,123.853,0.590798,281.484,140.856,0.759536,354.35,225.867,0.0962835,208.617,259.872,0.701633,427.218,310.879,0.193295,281.484,361.885,0.66495,354.35,327.881,0.432548,281.484,327.881,0.517554,427.218,446.897,0.479538,354.35,463.899,0.786942,281.484,565.913,0.467472,281.484,582.915,0.710546
squats_2.mp4,squats_2,unknown,18,0,34.0668,159.852,5445.64,0.852863,521.056,61.1644,0.625418,521.056,61.1644,0.125811,521.056,61.1644,0.662404,521.056,61.1644,0.0662101,364.112,61.1644,0.669316,364.112,128.059,0.596558,285.64,144.782,0.724127,364.112,228.4,0.106894,128.696,261.847,0.769055,364.112,295.294,0.130541,128.696,345.465,0.52192,364.112,328.741,0.49888,285.64,328.741,0.556177,364.112,462.53,0.49894,364.112,479.253,0.687384,285.64,596.318,0.458741,285.64,596.318,0.684353
squats_2.mp4,squats_2,unknown,19,0,36.6873,159.852,5864.54,0.848292,519.055,61.6921,0.64379,519.055,61.6921,0.118778,519.055,61.6921,0.735344,446.188,61.6921,0.082702,373.321,61.6921,0.651733,373.321,128.586,0.585583,300.454,128.586,0.766691,300.454,212.204,0.121991,154.721,245.651,0.758687,300.454,295.822,0.233979,81.8537,329.269,0.490512,373.321,329.269,0.513249,300.454,329.269,0.551811,373.321,463.057,0.521556,373.321,479.781,0.652339,373.321,580.122,0.43564,300.454,596.846,0.643669
squats_2.mp4,squats_2,unknown,20,0,34.0668,159.852,5445.64,0.843782,519.199,62.8796,0.685141,519.199,46.1562,0.118354,519.199,46.1562,0.722248,440.727,62.8796,0.0873706,362.255,62.8796,0.650217,362.255,129.774,0.581096,283.783,146.497,0.766388,283.783,230.115,0.106773,205.311,246.839,0.72819,362.255,297.01,0.17274,126.839,347.18,0.602136,362.255,313.733,0.50082,362.255,330.457,0.529741,362.255,464.245,0.520707,440.727,464.245,0.600317,283.783,581.31,0.471656,283.783,598.033,0.651005
squats_2.mp4,squats_2,unknown,21,0,34.0668,157.231,5356.37,0.853645,588.076,59.332,0.706847,588.076,42.3298,0.163039,509.604,42.3298,0.736921,509.604,59.332,0.0792459,352.659,59.332,0.633968,352.659,127.341,0.549689,274.187,144.343,0.754989,352.659,229.355,0.103499,195.715,263.359,0.736921,509.604,331.368,0.177652,352.659,348.371,0.549204,352.659,314.366,0.415207,274.187,331.368,0.499546,431.132,450.384,0.42412,352.659,467.387,0.605107,274.187,569.4,0.441582,274.187,603.405,0.682655
squats_2.mp4,squats_2,unknown,22,0,52.4104,157.231,8240.56,0.887865,457.327,59.6003,0.569455,457.327,59.6003,0.117141,406.32,59.6003,0.550295,355.312,59.6003,0.12472,304.306,59.6003,0.699147,253.299,127.609,0.602803,253.299,144.612,0.692902,304.306,212.621,0.262536,253.299,263.628,0.745652,457.327,246.625,0.299097,457.327,314.635,0.468927,151.285,314.635,0.516705,151.285,314.635,0.625297,304.306,433.651,0.540716,355.312,450.653,0.794885,202.292,569.669,0.425454,202.292,603.673,0.727644
squats_2.mp4,squats_2,unknown,23,0,62.8925,144.129,9064.62,0.910478,476.944,86.3035,0.488269,476.944,67.7557,0.118414,434.439,67.7557,0.533864,349.427,67.7557,0.144789,349.427,67.7557,0.731282,264.416,141.947,0.625661,264.416,160.495,0.649368,349.427,234.687,0.312315,349.427,290.331,0.774452,519.45,234.687,0.357728,519.45,290.331,0.851394,179.404,308.879,0.510763,179.404,327.427,0.630148,391.933,420.166,0.646518,349.427,438.715,0.802282,306.921,568.55,0.488148,179.404,587.098,0.668588
squats_2.mp4,squats_2,unknown,24,0,68.1336,123.165,8391.64,0.904524,494.667,90.7061,0.434064,494.667,69.001,0.117505,455.431,69.001,0.46723,416.195,69.001,0.162069,376.959,69.001,0.80016,337.723,112.411,0.655431,337.723,155.821,0.745894,416.195,199.231,0.314437,455.431,307.756,0.59874,573.139,177.526,0.483964,573.139,242.641,0.835144,141.543,307.756,0.480266,141.543,329.461,0.636575,416.195,394.577,0.402717,416.195,437.987,0.756747,259.251,524.807,0.418482,298.487,568.217,0.751775
squats_2.mp4,squats_2,unknown,25,0,65.5131,115.303,7553.85,0.880468,538.918,101.001,0.566605,538.918,77.8161,0.125751,498.112,77.8161,0.527134,457.307,77.8161,0.121506,457.307,77.8161,0.673318,334.89,124.186,0.546536,375.696,170.556,0.705453,457.307,193.741,0.174377,538.918,309.665,0.647185,620.529,124.186,0.41351,579.723,193.741,0.683746,90.0576,309.665,0.500213,130.863,332.85,0.575579,416.501,379.22,0.42309,498.112,402.405,0.571213,294.085,518.33,0.374402,334.89,564.7,0.772026
squats_2.mp4,squats_2,unknown,26,0,62.8925,102.2,6427.64,0.927137,553.237,96.0893,0.588675,553.237,69.9321,0.167223,510.731,69.9321,0.54211,510.731,69.9321,0.114776,468.226,69.9321,0.704301,383.214,122.247,0.573275,383.214,148.404,0.719944,468.226,200.719,0.152914,510.731,305.348,0.743226,553.237,148.404,0.391682,595.743,200.719,0.654764,128.18,305.348,0.455528,128.18,331.505,0.578307,425.72,357.663,0.426849,468.226,409.977,0.499183,298.203,540.764,0.417208,340.708,566.922,0.760446
squats_2.mp4,squats_2,unknown,27,0,62.8925,102.2,6427.64,0.926837,554.076,95.9861,0.551387,554.076,95.9861,0.15637,511.57,95.9861,0.562301,469.064,69.8289,0.121688,469.064,95.9861,0.674106,341.547,122.143,0.584189,384.053,174.458,0.743166,426.559,200.616,0.159886,511.57,331.402,0.711455,554.076,148.301,0.415207,554.076,226.773,0.658463,129.019,305.245,0.479477,129.019,331.402,0.583097,426.559,357.56,0.423696,469.064,409.874,0.458135,299.041,540.661,0.46632,341.547,566.818,0.748744
squats_2.mp4,squats_2,unknown,28,0,62.8925,110.062,6922.07,0.893819,556.758,111.987,0.666284,514.252,87.6983,0.154005,514.252,87.6983,0.629299,471.747,87.6983,0.123265,471.747,87.6983,0.711698,344.229,111.987,0.55454,386.735,160.565,0.757899,429.241,209.143,0.161887,556.758,306.299,0.703088,556.758,160.565,0.270479,599.264,233.432,0.71958,131.701,306.299,0.49797,131.701,330.588,0.63997,429.241,354.877,0.422726,471.747,403.455,0.526043,301.724,524.9,0.442674,301.724,573.478,0.754746
squats_2.mp4,squats_2,unknown,29,0,62.8925,120.544,7581.32,0.889188,508.551,70.5428,0.532773,508.551,70.5428,0.108895,508.551,70.5428,0.583946,466.046,70.5428,0.116353,423.54,70.5428,0.789792,338.529,114.897,0.643487,381.034,159.25,0.711213,423.54,203.604,0.229067,508.551,292.312,0.685505,551.057,181.427,0.370522,593.563,270.135,0.765599,168.506,292.312,0.51331,168.506,336.666,0.623114,423.54,381.019,0.390348,508.551,425.373,0.71388,253.517,536.258,0.399079,338.529,580.611,0.781061
squats_2.mp4,squats_2,unknown,30,0,62.8925,136.267,8570.19,0.917395,472.92,72.589,0.516523,472.92,52.971,0.116777,472.92,52.971,0.584674,387.909,52.971,0.218881,387.909,72.589,0.779545,302.897,111.825,0.779545,345.403,151.061,0.594678,387.909,190.297,0.265447,387.909,288.387,0.681988,515.426,190.297,0.378828,557.932,288.387,0.860246,132.875,327.623,0.532833,175.38,327.623,0.63233,345.403,406.095,0.46632,430.415,445.331,0.85012,260.392,543.421,0.425818,302.897,582.657,0.801979
squats_2.mp4,squats_2,unknown,31,0,57.6515,146.749,8460.31,0.896766,434.416,87.9617,0.583946,434.416,69.7451,0.100952,434.416,69.7451,0.686172,388.046,69.7451,0.0814287,341.676,69.7451,0.735465,295.307,142.612,0.75511,248.937,160.829,0.791004,341.676,233.696,0.267205,295.307,288.346,0.795309,480.786,270.129,0.377494,480.786,324.779,0.51616,202.567,324.779,0.532894,156.197,324.779,0.669195,388.046,434.08,0.562664,388.046,452.296,0.843875,248.937,579.813,0.425576,295.307,598.03,0.754989
squats_2.mp4,squats_2,unknown,32,0,41.9284,154.611,6482.58,0.868981,549.632,65.1111,0.602378,549.632,47.8206,0.116353,485.873,47.8206,0.656886,485.873,65.1111,0.0791853,422.115,65.1111,0.726431,358.356,116.982,0.613656,294.598,151.563,0.746258,422.115,220.725,0.135088,230.839,272.597,0.781182,485.873,272.597,0.199782,358.356,324.468,0.641243,294.598,307.177,0.454376,230.839,324.468,0.55648,422.115,445.501,0.497424,422.115,462.792,0.764447,294.598,583.825,0.358941,294.598,601.115,0.754322
squats_2.mp4,squats_2,unknown,33,0,34.0668,159.852,5445.64,0.850036,529.414,62.022,0.707514,529.414,45.2985,0.129146,450.942,45.2985,0.760264,450.942,62.022,0.0841571,372.47,62.022,0.636878,372.47,128.916,0.579399,293.998,145.64,0.765963,372.47,229.258,0.0722733,215.526,245.981,0.716548,450.942,296.152,0.209423,215.526,346.322,0.573214,372.47,312.875,0.508217,293.998,312.875,0.589949,372.47,446.664,0.543687,372.47,463.387,0.71382,293.998,580.452,0.401262,293.998,597.176,0.749168
squats_2.mp4,squats_2,unknown,34,0,34.0668,159.852,5445.64,0.843,531.582,60.9665,0.670104,531.582,44.243,0.126236,453.11,60.9665,0.753534,453.11,60.9665,0.0869462,374.637,60.9665,0.724188,374.637,127.861,0.580369,296.165,144.584,0.736011,296.165,228.202,0.0927669,139.221,261.649,0.691992,374.637,311.82,0.147396,60.7492,345.267,0.575882,374.637,328.543,0.534531,296.165,328.543,0.541928,374.637,462.332,0.542474,374.637,479.055,0.690052,296.165,579.397,0.397624,296.165,612.844,0.666102
squats_2.mp4,squats_2,unknown,35,0,34.0668,159.852,5445.64,0.844744,524.771,61.5603,0.630875,524.771,44.8368,0.128843,446.299,61.5603,0.752867,446.299,61.5603,0.0836721,367.826,61.5603,0.665799,367.826,128.454,0.564059,289.355,145.178,0.744742,367.826,228.796,0.0934338,132.411,262.243,0.711576,367.826,312.414,0.143698,132.411,345.861,0.594254,367.826,329.137,0.522162,289.355,329.137,0.535501,367.826,462.926,0.541928,446.299,462.926,0.589342,289.355,579.99,0.431154,289.355,596.714,0.682412
squats_2.mp4,squats_2,unknown,36,0,34.0668,157.231,5356.37,0.859719,513.318,59.5332,0.677137,513.318,59.5332,0.14873,434.846,59.5332,0.739043,434.846,59.5332,0.0732434,356.374,59.5332,0.602075,356.374,127.542,0.562482,199.43,144.545,0.766388,356.374,229.556,0.117323,199.43,263.561,0.736557,434.846,331.57,0.210817,356.374,348.572,0.585826,277.902,314.567,0.374948,199.43,331.57,0.470868,434.846,450.586,0.45474,356.374,467.588,0.667921,277.902,569.602,0.388287,277.902,603.606,0.736193
squats_2.mp4,squats_2,unknown,37,0,55.031,154.611,8508.38,0.892376,402.209,72.6136,0.613656,450.787,55.323,0.107137,402.209,55.323,0.56994,353.631,55.323,0.113867,305.053,55.323,0.642274,256.475,124.485,0.607289,207.897,124.485,0.74068,305.053,210.937,0.253684,256.475,262.809,0.739043,499.365,262.809,0.316377,450.787,331.97,0.480084,159.319,314.68,0.511673,159.319,331.97,0.663859,305.053,435.713,0.591161,353.631,453.004,0.856305,207.897,574.037,0.422301,207.897,591.327,0.786699
squats_2.mp4,squats_2,unknown,38,0,60.272,138.888,8371.04,0.916312,438.015,76.8014,0.48936,438.015,57.5537,0.115079,438.015,57.5537,0.41545,393.661,76.8014,0.15443,349.307,76.8014,0.755353,304.953,134.545,0.728675,260.6,134.545,0.705998,349.307,230.784,0.378525,304.953,288.528,0.705634,482.368,269.28,0.383073,526.722,307.776,0.756262,171.892,307.776,0.525073,127.538,327.024,0.66586,393.661,423.263,0.570183,349.307,442.511,0.869644,260.6,557.998,0.485965,216.246,596.494,0.750017
squats_2.mp4,squats_2,unknown,39,0,65.5131,125.785,8240.56,0.912884,502.297,95.6507,0.249379,502.297,74.3978,0.0904022,502.297,74.3978,0.297218,420.686,74.3978,0.187474,420.686,74.3978,0.570789,339.075,116.904,0.703937,339.075,159.409,0.695085,420.686,201.915,0.325048,379.881,308.179,0.694599,583.908,201.915,0.499061,502.297,265.673,0.852606,135.048,308.179,0.47493,135.048,350.685,0.630875,461.492,393.191,0.442674,420.686,435.696,0.790034,298.27,520.708,0.418724,257.464,563.213,0.712546
squats_2.mp4,squats_2,unknown,40,0,62.8925,112.682,7086.89,0.845827,589.203,96.0016,0.456316,589.203,96.0016,0.199237,546.698,96.0016,0.480326,504.192,72.2774,0.187716,504.192,96.0016,0.619113,419.181,119.726,0.555995,419.181,167.174,0.629723,461.686,190.898,0.174135,504.192,309.519,0.722672,589.203,143.45,0.29358,589.203,238.346,0.697752,121.641,309.519,0.432063,121.641,333.243,0.594799,461.686,356.967,0.444675,504.192,404.415,0.482751,291.664,523.035,0.424727,291.664,570.484,0.702239
squats_2.mp4,squats_2,unknown,41,0,62.8925,99.5798,6262.83,0.882092,589.874,113.866,0.536229,589.874,87.0199,0.208938,547.369,87.0199,0.612443,504.863,87.0199,0.109926,504.863,87.0199,0.669316,419.851,113.866,0.452799,419.851,167.557,0.673803,504.863,221.248,0.180623,547.369,328.631,0.65343,589.874,194.403,0.265568,589.874,248.094,0.511491,164.817,301.786,0.43946,164.817,328.631,0.583582,462.357,382.323,0.376949,504.863,409.168,0.492574,292.334,516.551,0.434852,334.84,570.243,0.685383
squats_2.mp4,squats_2,unknown,42,0,62.8925,99.5798,6262.83,0.891173,591.383,112.489,0.651733,591.383,85.6432,0.192324,548.878,85.6432,0.663435,506.372,85.6432,0.115079,506.372,85.6432,0.691568,378.855,112.489,0.497303,421.36,166.181,0.645366,463.866,219.872,0.160735,548.878,327.254,0.756262,548.878,166.181,0.258838,591.383,246.717,0.549507,123.821,300.409,0.438308,166.326,327.254,0.570061,421.36,354.1,0.378707,506.372,407.792,0.469897,251.338,542.02,0.374281,336.349,595.712,0.751048
squats_2.mp4,squats_2,unknown,43,0,62.8925,110.062,6922.07,0.876138,591.551,108.921,0.528771,591.551,108.921,0.228219,549.045,108.921,0.583582,506.539,84.6324,0.154308,506.539,84.6324,0.718185,379.022,108.921,0.579035,379.022,157.499,0.697874,464.034,206.077,0.16698,506.539,327.522,0.731282,634.057,133.21,0.3627,591.551,254.655,0.661737,123.988,303.233,0.458135,123.988,327.522,0.622811,464.034,351.811,0.401141,506.539,376.1,0.516342,294.011,497.545,0.386165,336.517,546.123,0.757475
squats_2.mp4,squats_2,unknown,44,0,65.5131,120.544,7897.21,0.903322,547.127,92.3699,0.357728,547.127,70.1929,0.13818,506.321,70.1929,0.437035,424.711,70.1929,0.168314,465.516,70.1929,0.826171,343.099,92.3699,0.703937,343.099,136.724,0.602621,424.711,203.254,0.223974,424.711,314.139,0.626934,547.127,203.254,0.292246,547.127,269.785,0.873464,98.2666,291.962,0.574427,139.072,336.316,0.629663,383.905,380.669,0.435155,465.516,425.023,0.771845,220.683,513.731,0.37992,343.099,580.261,0.785547
squats_2.mp4,squats_2,unknown,45,0,62.8925,133.647,8405.38,0.92822,508.887,87.0301,0.373735,508.887,87.0301,0.112957,508.887,87.0301,0.397139,423.876,67.0276,0.173589,423.876,67.0276,0.714365,338.864,127.036,0.672347,338.864,147.038,0.660524,381.37,227.049,0.309344,338.864,307.06,0.703573,508.887,267.054,0.320804,551.393,307.06,0.782698,126.336,307.06,0.499243,168.841,327.062,0.725582,381.37,407.073,0.471231,423.876,447.078,0.839328,253.853,547.092,0.419027,296.358,607.1,0.804707
squats_2.mp4,squats_2,unknown,46,0,52.4104,144.129,7553.85,0.891113,592.44,72.4382,0.403324,592.44,72.4382,0.12284,541.433,72.4382,0.447949,439.42,72.4382,0.118232,439.42,72.4382,0.742802,337.406,128.082,0.577155,337.406,128.082,0.723763,388.413,220.822,0.227915,337.406,257.918,0.828111,490.426,295.014,0.222034,439.42,332.109,0.710667,184.385,295.014,0.487117,184.385,313.561,0.657978,388.413,424.849,0.488693,439.42,443.397,0.774755,235.392,573.233,0.407628,286.399,591.781,0.75699
squats_2.mp4,squats_2,unknown,47,0,47.1694,154.611,7292.9,0.895864,527.694,87.3806,0.573517,584.368,70.0901,0.202147,527.694,70.0901,0.594254,471.02,70.0901,0.114049,414.346,70.0901,0.740498,357.671,121.961,0.466078,300.997,139.252,0.679684,357.671,208.414,0.108652,244.323,260.285,0.734859,357.671,294.866,0.192628,300.997,364.028,0.576367,187.649,294.866,0.474202,130.975,312.156,0.645245,357.671,433.19,0.474384,357.671,450.48,0.74068,244.323,571.513,0.457832,244.323,588.804,0.688476
squats_2.mp4,squats_2,unknown,48,0,44.5489,154.611,6887.74,0.865673,543.462,86.9713,0.617718,543.462,69.6808,0.248106,483.455,69.6808,0.677016,423.446,52.3902,0.0732434,363.438,69.6808,0.790883,303.43,121.552,0.444371,303.43,121.552,0.645124,243.422,208.004,0.127691,123.406,242.585,0.753776,243.422,294.457,0.199055,123.406,346.328,0.527437,303.43,311.747,0.454194,243.422,329.038,0.586735,303.43,450.071,0.541807,303.43,467.361,0.620932,243.422,571.104,0.432063,243.422,605.685,0.695206
